tweet_no	tweet_id
745	1293622336667754496
746	1239786063398346753
747	1297144042384510976
748	1291445686630862849
749	1292478271414767616
750	1293147248038227970
751	1296190993310547968
752	1293530603015548934
753	1293116753812258817
754	1292444631179898885
755	1292476029630652416
756	1293138363759853575
757	1300081799973023744
758	1293626742691844099
759	1293143535819030529
760	1296087785250656256
761	1245568545129410560
762	1298576031322902528
763	1292567625071984640
764	1292058012555894786
765	1289558292532883456
766	1293537110583058434
767	1290603650629414914
768	1297898287257858048
769	1289187494546690049
770	1293106847659044865
771	1292048322451197954
772	1289803227882377216
773	1289664935924989952
774	1293713751405977601
775	1291705724997861376
776	1295941434336518145
777	1294387357223976967
778	1295002612098641922
779	1293519752304844800
780	1299216446602518536
781	1289895964451328002
782	1291752748627767296
783	1241087522630926336
784	1289716305256300545
785	1292201805850595328
786	1293361810339434497
787	1298279529698525187
788	1286700360170692608
789	1292116527551074307
790	1290249861317554177
791	1290961481559945219
792	1267908404804288516
793	1293189738661175301
794	1295618986806214659
795	1288061895669428225
796	1286059614040203265
797	1293105845090373632
798	1293931918698962944
799	1296142652300238849
800	1293111004239462401
801	1293131208860282881
802	1285506506432172033
803	1279679814392307712
804	1294656467363147776
805	1293111979746512896
806	1293113815060623360
807	1292392983883657216
808	1293108839127162881
809	1300100142364872704
810	1297467900522094593
811	1292211685080674304
812	1294611177356623879
813	1294717119024844805
814	1293190417719197701
815	1293135072401465345
816	1293938929293504513
817	1290395163043471360
818	1293152316548354048
819	1291358366317543424
820	1291821249648373761
821	1293789386341924870
822	1293137086443380736
823	1293942857200476163
824	1293262720331128832
825	1290012487274774528
826	1293170165471944705
827	1287450638033522689
828	1293167917190848513
829	1295412604303802372
830	1293175594729889792
831	1293159678894120962
832	1293375939460714499
833	1285519688131317775
834	1294211112011993089
835	1293623286975344649
836	1293137843322224640
837	1295330168450449408
838	1287844405098041344
839	1293677353730801673
840	1290279849215406080
841	1298237759648342017
842	1293803449038012419
843	1294585209900486661
844	1251525326422839299
845	1296824008403492865
846	1293477475272531968
847	1293113342693965824
848	1295630654806413314
849	1296074928337321985
850	1297556705069240323
851	1294778623799578625
852	1293704822311522304
853	1275523765057794050
854	1293107030144823296
855	1287065524111724544
856	1289862256168013824
857	1296853209407946752
858	1287838670033170432
859	1289579177792778243
860	1292819472957538306
861	1292187295379001347
862	1296151364075245568
863	1293266343995858944
864	1289992112553918464
865	1296487537993801728
866	1297172109039476741
867	1296438681239203840
868	1271858669349752836
869	1293248518216351744
870	1293221679645233153
871	1292376318697447427
872	1293144016763133954
873	1296524983376764933
874	1298535681942323205
875	1289528696051826689
876	1291869376950534150
877	1293131981417525249
878	1299015419420966913
879	1289526451159683072
880	1294957167724974080
881	1247552204099239941
882	1297792232339189760
883	1293137012803993600
884	1290236036958703616
885	1294308685758566400
886	1291908016825147392
887	1293531251098476545
888	1299196590201212928
889	1292955802127544321
890	1293831398965547008
891	1294725589883133952
892	1295953804312158209
893	1287102236238254082
894	1297262515144011776
895	1293127293754322944
896	1299292905392279553
897	1292056802738216961
898	1290180011408818177
899	1291731240396238848
900	1294219590579499008
901	1292232578754322434
902	1297859755998883840
903	1288108188521213954
904	1293358897600901120
905	1292187687194185731
906	1293186867257421827
907	1293125219138392064
908	1298448464674721796
909	1289204175763410947
910	1294245095403855873
911	1291873723545518084
912	1295457979366617091
913	1289209267938041857
914	1293379295285477376
915	1296830681952202752
916	1293130568260096001
917	1292181102464061444
918	1293258529332224003
919	1283852235139678210
920	1296823388623822850
921	1293190433275748355
922	1292448520109088768
923	1293305961403371520
924	1293131094963949571
925	1289880888549896192
926	1289747762821521409
927	1297096032598265856
928	1295688026534879232
929	1293233468797853703
930	1293121116626657283
931	1299355313896919040
932	1292477682106728449
933	1293138431854424064
934	1293145432915357696
935	1294053551648526339
936	1296856227029422082
937	1293362315589345281
938	1289999408373825537
939	1296458198103318528
940	1291279767262629890
941	1293466181299576833
942	1296416740952375296
943	1293535083027214337
944	1297093759004360705
945	1293106091715371008
946	1291766053589065728
947	1293303783884292100
948	1294329207577747456
949	1293108122442244098
950	1292395024202817536
951	1293097709453410305
952	1290728835047137281
953	1298579029977640964
954	1293118469484040192
955	1291728747566112768
956	1292124818821844993
957	1295015212718993408
958	1293434541449842690
959	1289622936664457216
960	1293254199300562951
961	1293499884134440960
962	1293129398288187392
963	1293182340923944961
964	1289232121739927552
965	1300369226859978754
966	1293118242362400768
967	1293213009431732225
968	1293230765094969345
969	1296884779405565952
970	1293677042307923968
971	1293144690590732288
972	1295276415466852353
973	1296826009388552195
974	1293211107348426753
975	1293112344139137024
976	1291681155444604928
977	1293226793634340865
978	1293831406745837568
979	1293148737351671808
980	1293135848440037376
981	1293487700062789633
982	1292215943494500355
983	1297141934910246913
984	1293149225136553989
985	1293151920257982464
986	1293230009025536003
987	1294966217887842306
988	1294635028731879425
989	1295107886046208000
990	1290058291834478596
991	1292824783500054528
992	1293176000797278208
993	1294928589390000131
994	1295824035578773504
995	1291752893104754698
996	1293127731383873537
997	1290013478837719040
998	1294609464771907584
999	1291005811951632385
1000	1298954496219975683
1001	1293406859139985409
1002	1293139267322089472
1003	1299404783510454272
1004	1290283025654145027
1005	1296823693851725824
1006	1293313557220724736
1007	1293614513988800519
1008	1291080695234924544
1009	1295294836501880833
1010	1291425366200942592
1011	1293293738773577729
1012	1295720165041111040
1013	1295644874428026880
1014	1294468861954334720
1015	1293923814384992256
1016	1293537260403593218
1017	1296120625438785536
1018	1293272725440561153
1019	1293105558719954946
1020	1295539253049425923
1021	1295052677546749955
1022	1293150606979366912
1023	1293149868471525378
1024	1293196363375812610
1025	1290009420852686848
1026	1290200809620361216
1027	1288964052484608010
1028	1291968319378120704
1029	1291609409572016129
1030	1298286387012210688
1031	1248471032089853959
1032	1300507716520210433
1033	1297528047206313985
1034	1296824705450745856
1035	1292382256401731585
1036	1293493281888894977
1037	1295240043603394561
1038	1298212065992155137
1039	1296362619004231681
1040	1291670951902556165
1041	1292449972357607424
1042	1293134901211013120
1043	1293139916260610049
1044	1293325447963566085
1045	1293263461284286464
1046	1291400092486959105
1047	1295460547912138753
1048	1288367642835922946
1049	1289912584590827521
1050	1298867602505248768
1051	1298228886233374721
1052	1293225943885066241
1053	1298444553880395776
1054	1293096419268743168
1055	1293636956174286849
1056	1292443349014777856
1057	1285726291900203009
1058	1291335267547254785
1059	1293004209088954369
1060	1291754086010884096
1061	1293659991170256899
1062	1293704067521314816
1063	1285877245291069441
1064	1293502741105369088
1065	1293219612956545031
1066	1292268796980404224
1067	1289623579491876869
1068	1296496834148552706
1069	1300342860039032833
1070	1293111048388653056
1071	1241133061036814342
1072	1295679451724996610
1073	1293366596304601089
1074	1293143479267229696
1075	1291261399168102400
1076	1293476095019429888
1077	1294553797528883200
1078	1297475439708057600
1079	1298520768280694784
1080	1296825812818305029
1081	1291436007531913216
1082	1269081728632709125
1083	1293465191255027712
1084	1291265663017914373
1085	1293855139837685760
1086	1291718925382758408
1087	1296001514062872576
1088	1293475927310192646
1089	1294249018768400385
1090	1295261053832634370
1091	1293227175366205440
1092	1289865641311297536
1093	1293116618390884354
1094	1297926092288860161
1095	1300570803751260160
1096	1291365323376144385
1097	1293802013755682817
1098	1293641216970588163
1099	1297633681356587013
1100	1293248314524172290
1101	1298931064988205057
1102	1289489738630496256
1103	1289389630857416707
1104	1289501877940314112
1105	1293198949487181825
1106	1293139463669940224
1107	1293268447741214724
1108	1296058408362287109
1109	1290894956278829056
1110	1294388326485565441
1111	1293255950573371393
1112	1292038402758586369
1113	1300342902938374144
1114	1293468411310342146
1115	1292433375622582272
1116	1297817231917748226
1117	1293269064362549248
1118	1293126703229874177
1119	1296862214310305792
1120	1298519296293756928
1121	1291048717261438976
1122	1293758984588005384
1123	1293135991914598401
1124	1296531730464157696
1125	1295726785963974656
1126	1295980233376632837
1127	1291260494364446720
1128	1289742861596897281
1129	1289530088396996608
1130	1289749671452094464
1131	1293263771683688450
1132	1298711874599452677
1133	1296084302376120321
1134	1293239196782649344
1135	1293893706429403136
1136	1293268483849977862
1137	1293932151751299074
1138	1294525548849295362
1139	1292147574456094720
1140	1289874374711889920
1141	1293176825992998917
1142	1292899768142909441
1143	1293465510986895360
1144	1295840382203420679
1145	1296098283421564930
1146	1298077460660133892
1147	1299467341198233606
1148	1293155742854373376
1149	1264005894590824448
1150	1297686235981295616
1151	1290216121715445765
1152	1293166910671130624
1153	1291199546182246400
1154	1296892325755359232
1155	1294260561274900481
1156	1294977997011922945
1157	1293135227867607040
1158	1293117670011920387
1159	1290323382928539649
1160	1296505818653896705
1161	1291067710395150336
1162	1293586098392768514
1163	1293194276076126209
1164	1289671958322229248
1165	1289380352998309888
1166	1293559474737819649
1167	1298530221411442688
1168	1291266181505179653
1169	1294549225221619713
1170	1293117557914968064
1171	1299998746122620928
1172	1293457191672971266
1173	1296514192275628032
1174	1293607949684924416
1175	1292748270750568449
1176	1297055575428276225
1177	1292498374109859853
1178	1292241681861865472
1179	1293300781257330688
1180	1293426994743349253
1181	1300244007260434441
1182	1293164481711939584
1183	1288970736208613376
1184	1293180487360319489
1185	1293631905750036480
1186	1293271430663151617
1187	1295375920312844290
1188	1293137818701750272
1189	1294009174490329089
1190	1292264332265500673
1191	1293949375270588416
1192	1293136044888674305
1193	1297739494720929794
1194	1298491603397545985
1195	1290553793466249216
1196	1298319002134032390
1197	1293120772307931136
1198	1297545648003317761
1199	1277313344479920129
1200	1296280799696883712
1201	1298251281090387968
1202	1293113011062874113
1203	1289921254896488450
1204	1300478255758299138
1205	1293525619322609670
1206	1294186070557564929
1207	1293180553940754440
1208	1296705941396762624
1209	1290616430350733313
1210	1293506520412561409
1211	1298219331285856256
1212	1300059972760461314
1213	1296071050673950721
1214	1296341198697709568
1215	1296503815114563584
1216	1273710900462133248
1217	1293222883582509056
1218	1293306195831218176
1219	1293203655257198593
1220	1293328644933378053
1221	1293789117222989824
1222	1291293070365990913
1223	1298335585988354048
1224	1293174075737739264
1225	1293146932521701376
1226	1293111467852664832
1227	1288005791702831105
1228	1288354961101856769
1229	1293557866507501569
1230	1291740882073419776
1231	1295667590598098945
1232	1299934677743153153
1233	1289442738492989443
1234	1297155788771909632
1235	1293277243913965568
1236	1294012101376249856
1237	1297268538223341568
1238	1293416670267150336
1239	1294329248141004800
1240	1293214044174856193
1241	1296228424890093569
1242	1293106595703005187
1243	1296444596088692737
1244	1287826991111114752
1245	1294925879924137984
1246	1289234522903441408
1247	1293290122943832064
1248	1292188433373372419
1249	1293109931982426114
1250	1295704487320051713
1251	1293156459598024705
1252	1298178310078332935
1253	1292984157166075905
1254	1299354822697791494
1255	1293129814761709568
1256	1293135089816276995
1257	1299125570555572225
1258	1296774046550577153
1259	1292224881149476864
1260	1298725751462584321
1261	1294234842134126592
1262	1294575146015977472
1263	1291932160581083142
1264	1289723840755458050
1265	1293215600110641156
1266	1293164067780255744
1267	1291713469021065217
1268	1296246835800137728
1269	1293147209928708097
1270	1291872475089960967
1271	1293257127772008459
1272	1295636146727391232
1273	1290208850772017153
1274	1297171732495831041
1275	1293308740104527883
1276	1294654923267813377
1277	1291433883163131910
1278	1296820303302189057
1279	1250844174187925504
1280	1293414618816290816
1281	1289816933215481857
1282	1293284427137679366
1283	1288008537784844293
1284	1289532499639578624
1285	1293699053419724801
1286	1295784322281201664
1287	1293488696293879808
1288	1293221262345601027
1289	1293502494253944833
1290	1296796409929269248
1291	1289577972463284225
1292	1293168611994021888
1293	1292252041667018753
1294	1289448110893207552
1295	1293282935047675909
1296	1298603760529346561
1297	1293146652258205697
1298	1297881539985002496
1299	1296701185408274432
1300	1298481547692191744
1301	1295356162519511040
1302	1293571103756111874
1303	1290250500277972993
1304	1293042519350095872
1305	1291618018234175489
1306	1300054584581386240
1307	1293267060483592204
1308	1292310432494034945
1309	1293545593986527234
1310	1293112096415154178
1311	1291419789672546305
1312	1294002837635174406
1313	1295339353477197824
1314	1293532764978008065
1315	1289579724616810497
1316	1296905301128511495
1317	1293840822618775552
1318	1297277366289408001
1319	1297311320505831426
1320	1294206738657415168
1321	1299700779868192768
1322	1291815121337978880
1323	1296481495222292487
1324	1297844916031283200
1325	1293496403872944129
1326	1291442309708611586
1327	1290622762483167232
1328	1293106465092313088
1329	1293117051339526144
1330	1294330981449715714
1331	1297785606878175232
1332	1291485951718559744
1333	1289954722791583744
1334	1289584940183482368
1335	1293106951761559552
1336	1293687683726934017
1337	1290663029609291778
1338	1297929924406321152
1339	1299134790155804672
1340	1289896111314890752
1341	1293134145368076289
1342	1291222670235897863
1343	1291696281384099840
1344	1293190433087119362
1345	1297424019738763264
1346	1294306537880588288
1347	1289461662404112384
1348	1296185388814434305
1349	1291398626384785409
1350	1298445656646975488
1351	1298248478519447552
1352	1293747533882298368
1353	1295725890232516615
1354	1293497527522689024
1355	1293135615379279872
1356	1275745823909953537
1357	1293143124844449794
1358	1294127521458421760
1359	1293377825861509120
1360	1299033955191140352
1361	1291129025276997632
1362	1289653953953583104
1363	1291466080767086614
1364	1293168367843651585
1365	1297696820244578305
1366	1292043828745117698
1367	1293278111396765697
1368	1299678188893736961
1369	1293974391458533378
1370	1300488522315395072
1371	1293262582313345024
1372	1290406123636494336
1373	1293146540803084290
1374	1295344611343335429
1375	1293171655901155330
1376	1297501338784366593
1377	1294094440265666563
1378	1293139851047575552
1379	1291399667155177473
